LocationID,Suburb,State,Postcode,Latitude,Longitude
S-2,HUMULA,nsw,2652,-35.48333359,147.75
S-11,HUNTERS HILL,nsw,2110,-33.83333206,151.1499939
S-50,HUNTERVIEW,nsw,2330,-32.53333282,151.16667175
S-16,HUNTINGDON,nsw,2446,-31.46666718,152.66667175
S-32,HUNTINGTON HEIGHTS,nsw,2767,-33,150
S-13,HUNTINGWOOD,nsw,2148,-33.78333282,150.8833313
S-67,HUNTLEY,nsw,2800,-34.48333359,150.7333374
S-98,HUNTLEYS COVE,nsw,2111,-33.83333206,151.1333313
S-87,HUNTLEYS POINT,nsw,2111,-33.83333206,151.1333313
S-43,HUONBROOK,nsw,2482,-28.53333282,153.3833313
S-52,HURLSTONE PARK,nsw,2193,-33.91666794,151.1166687
S-30,HURSTVILLE,nsw,2220,-33.96666718,151.1000061
S-94,HURSTVILLE GROVE,nsw,2220,-33.96666718,151.08332825
S-79,HUSKISSON,nsw,2540,-35.04999924,150.68333435
S-14,HYAMS BEACH,nsw,2540,-35.09999847,150.69999695
S-32,HYDES CREEK,nsw,2454,-30.39999962,152.91667175
S-21,HYLAND PARK,nsw,2448,-30.60000038,153
S-7,HYNDMANS CREEK,nsw,2446,-31.46666718,152.6000061
S-71,IFIELD,nsw,2580,-34.75,149.71665955
S-37,ILARWILL,nsw,2463,-29.46666718,153.18333435
S-70,ILFORD,nsw,2850,-32.95000076,149.8500061
S-38,ILLABO,nsw,2590,-34.81666565,147.75
S-80,ILLALONG CREEK,nsw,2584,-34.70000076,148.66667175
S-85,ILLAWONG,nsw,2234,-34,151.03334045
S-87,ILUKA,nsw,2466,-29.39999962,153.3500061
S-81,INDI,nsw,2642,-36.26666641,148.1333313
S-42,INGEBIRAH,nsw,2627,-36.59999847,148.4833374
S-67,INGLEBURN,nsw,2565,-34,150.8500061
S-10,INGLESIDE,nsw,2101,-33.66666794,151.2666626
S-50,INNES VIEW,nsw,2429,-31.56666756,152.3833313
S-21,INVERELL,nsw,2360,-29.78333282,151.1166687
S-52,INVERGORDON,nsw,2422,-32.03333282,151.7666626
S-99,INVERGOWRIE,nsw,2350,-30.5,151.5166626
S-39,IONA,nsw,2321,-32.65000153,151.6000061
S-97,IRON GATES,nsw,2473,-29.10300064,153.41200256
S-69,IRONBARK,nsw,2347,-30.28333282,150.80000305
S-54,IRONBARKS,nsw,2871,-33.66666794,147.8833313
S-62,IRONMUNGY,nsw,2630,-36.59999847,148.91667175
S-48,IRVINGTON,nsw,2470,-28.86666679,153.08332825
S-55,IRYMPLE,nsw,2835,-32.51666641,145.43333435
S-32,ISABELLA,nsw,2795,-33.95000076,149.66667175
S-93,ISLINGTON,nsw,2296,-32.91666794,151.7333374
S-69,IVANHOE,nsw,2878,-32.90000153,144.28334045
S-64,JACKADGERY,nsw,2460,-29.58333397,152.55000305
S-17,JACKALASS,nsw,2722,-35.06666565,148.1333313
S-90,JACKS CREEK,nsw,2390,-30.48333359,149.71665955
S-98,JACKSONS FLAT,nsw,2469,-28.81666756,152.56666565
S-23,JACKY BULBIN FLAT,nsw,2463,-29.28333282,153.1333313
S-18,JAGUMBA,nsw,2642,-36.03333282,148.2333374
S-21,JAGUNGAL WILDERNESS,nsw,2642,-36.15000153,148.3999939
S-54,JAMBEROO,nsw,2533,-34.65000153,150.7666626
S-4,JAMES CREEK,nsw,2463,-29.45000076,153.2333374
S-60,JAMISONTOWN,nsw,2750,-33.75,150.66667175
S-86,JANNALI,nsw,2226,-34.01666641,151.06666565
S-49,JASPERS BRUSH,nsw,2535,-34.81666565,150.66667175
S-89,JAUNTER,nsw,2787,-33.98333359,149.8999939
S-98,JELLAT JELLAT,nsw,2550,-36.70000076,149.8666687
S-22,JEMALONG,nsw,2871,-33.45000076,147.71665955
S-14,JEMBAICUMBENE,nsw,2622,-35.51666641,149.78334045
S-8,JENNINGS,nsw,2372,-28.91500092,151.91799927
S-95,JENOLAN,nsw,2790,-33.81666565,150.06666565
S-52,JENOLAN CAVES,nsw,2790,-33.81499863,150.0166626
S-75,JEOGLA,nsw,2350,-30.56666756,152.1166687
S-20,JERANGLE,nsw,2630,-35.88333511,149.3666687
S-75,JEREMADRA,nsw,2536,-35.82333374,150.15666199
S-14,JEREMY,nsw,2795,-34,149.53334045
S-45,JERILDERIE,nsw,2716,-35.36666489,145.75
S-83,JERRABOMBERRA,nsw,2619,-35.36500168,149.18499756
S-78,JERRARA,nsw,2533,-34.65000153,150.81666565
S-43,JERRAWA,nsw,2582,-34.76666641,149.06666565
S-80,JERRAWANGALA,nsw,2540,-35.11666489,150.46665955
S-73,JERRONG,nsw,2580,-34.11666489,149.83332825
S-26,JERRYS PLAINS,nsw,2330,-32.48333359,150.8999939
S-9,JERSEYVILLE,nsw,2431,-30.93333244,153.03334045
S-68,JESMOND,nsw,2299,-32.90000153,151.68333435
S-11,JEWELLS,nsw,2280,-33.01666641,151.68333435
S-51,JEWS LAGOON,nsw,2388,-29.89999962,149.4833374
S-24,JIGGI,nsw,2480,-28.66666603,153.18333435
S-65,JILLIBY,nsw,2259,-33.25,151.3833313
S-52,JIMARINGLE,nsw,2710,-35.29999924,144.25
S-66,JIMENBUEN,nsw,2630,-36.70000076,148.83332825
S-73,JINDABYNE,nsw,2627,-36.41666794,148.6166687
S-67,JINDEN,nsw,2622,-35.88333511,149.58332825
S-18,JINDERA,nsw,2642,-35.96666718,146.8833313
S-87,JINGELLIC,nsw,2642,-35.91666794,147.68333435
S-80,JINGERA,nsw,2622,-35.75,149.41667175
S-42,JOADJA,nsw,2575,-34.38333511,150.21665955
S-69,JOHNS RIVER,nsw,2443,-31.73333359,152.69999695
S-17,JOHNSONS CREEK,nsw,2422,-32.25,151.94999695
S-80,JONES BRIDGE,nsw,2720,-35.36666489,148.25
S-49,JONES CREEK,nsw,2722,-32.13333511,148.80000305
S-3,JONES ISLAND,nsw,2430,-31.85000038,152.6000061
S-67,JUDDS CREEK,nsw,2795,-33.81666565,149.55000305
S-29,JUGIONG,nsw,2726,-34.83333206,148.31666565
S-45,JUNCTION HILL,nsw,2460,-29.64999962,152.93333435
S-35,JUNCTION POINT,nsw,2583,-34.11666489,149.33332825
S-42,JUNEE,nsw,2663,-34.86666489,147.58332825
S-4,JUNEE REEFS,nsw,2666,-34.71666718,147.6166687
S-94,KADINA,nsw,2870,-32.86666489,148.25
S-57,KAHIBAH,nsw,2290,-32.96666718,151.69999695
S-6,KAIN,nsw,2622,-32.46666718,149.8500061
S-55,KAINS FLAT,nsw,2850,-32.46666718,149.8500061
S-61,KALANG,nsw,2454,-30.51666641,152.7666626
S-37,KALARU,nsw,2550,-36.66666794,149.93333435
S-4,KALEENTHA,nsw,2800,-32.59999847,143.03334045
S-7,KALKITE,nsw,2627,-36.31666565,148.6333313
S-25,KAMARAH,nsw,2665,-34.31666565,146.78334045
S-1,KAMERUKA,nsw,2550,-36.71666718,149.69999695
S-32,KANAHOOKA,nsw,2530,-34.48333359,150.81666565
S-57,KANANGRA,nsw,2787,-33.98333359,150.1000061
S-88,KANDOS,nsw,2848,-32.84999847,149.96665955
S-72,KANGALOON,nsw,2576,-34.54999924,150.53334045
S-92,KANGAROO CREEK,nsw,2460,-29.85000038,152.91667175
S-47,KANGAROO FLAT,nsw,2846,-33,149.6000061
S-59,KANGAROO POINT,nsw,2224,-34,151.1000061
S-54,KANGAROO VALLEY,nsw,2577,-34.73333359,150.53334045
S-95,KANGY ANGY,nsw,2258,-33.31666565,151.3833313
S-10,KANIMBLA,nsw,2790,-33.63333511,150.19999695
S-65,KANOONA,nsw,2550,-36.71666718,149.78334045
S-95,KANWAL,nsw,2259,-33.26666641,151.4833374
S-79,KAPOOKA,nsw,2661,-35.15000153,147.28334045
S-10,KAPUTAR,nsw,2390,-30.28333282,150.0166626
S-13,KARAAK FLAT,nsw,2429,-31.91666603,152.30000305
S-34,KARABAR,nsw,2620,-35.36666489,149.21665955
S-32,KARANGI,nsw,2450,-30.25,153.03334045
S-57,KAREELA,nsw,2232,-34.01666641,151.08332825
S-88,KARIONG,nsw,2250,-33.43333435,151.30000305
S-69,KARS SPRINGS,nsw,2337,-31.89999962,150.56666565
S-83,KARUAH,nsw,2324,-32.65000153,151.94999695
S-7,KATOOMBA,nsw,2780,-33.71666718,150.31666565
S-87,KAYUGA,nsw,2333,-32.18333435,150.8666687
S-14,KEAJURA,nsw,2652,-35.29999924,147.6333313
S-7,KEARNS,nsw,2558,-34.01666641,150.80000305
S-93,KEARSLEY,nsw,2325,-32.84999847,151.3833313
S-44,KEEPIT,nsw,2340,-30.86666679,150.4833374
S-43,KEERA,nsw,2404,-29.96666718,150.7666626
S-83,KEERRONG,nsw,2480,-28.70000076,153.2666626
S-84,KEINBAH,nsw,2320,-32.75,151.3833313
S-71,KEIRAVILLE,nsw,2500,-34.41666794,150.8666687
S-3,KEITH HALL,nsw,2478,-28.88333321,153.53334045
S-4,KELGOOLA,nsw,2849,-32.84999847,150.28334045
S-10,KELLYS PLAINS,nsw,2350,-30.54999924,151.6333313
S-36,KELLYVILLE,nsw,2155,-33.73333359,150.94999695
S-52,KELLYVILLE RIDGE,nsw,2155,-33.70299911,150.91900635
S-50,KELSO,nsw,2795,-33.41666794,149.6000061
S-95,KELVIN,nsw,2380,-30.81666756,150.3500061
S-25,KEMBLA GRANGE,nsw,2526,-34.46666718,150.81666565
S-40,KEMBLA HEIGHTS,nsw,2526,150.81100464,-34.42499924
S-25,KEMBLAWARRA,nsw,2505,-34.48333359,150.8833313
S-5,KEMPS CREEK,nsw,2178,-33.83333206,150.78334045
S-48,KEMPSEY,nsw,2440,-31.08333397,152.83332825
S-28,KEMPTON,nsw,2583,-34.26666641,149.55000305
S-95,KENDALL,nsw,2439,-31.63333321,152.69999695
S-91,KENEBRI,nsw,2396,-30.78333282,149.0166626
S-72,KENMORE,nsw,2580,-34.71666718,149.75
S-84,KENNAICLE CREEK,nsw,2449,-30.53333282,152.81666565
S-5,KENSINGTON,nsw,2033,-33.90000153,151.21665955
S-71,KENTHURST,nsw,2156,-33.68333435,150.9833374
S-42,KENTLYN,nsw,2560,-34.08333206,150.81666565
S-97,KENTUCKY,nsw,2354,-30.76666641,151.44999695
S-60,KENTUCKY SOUTH,nsw,2354,-30.78333282,151.43333435
S-7,KENYU,nsw,2586,-34.15000153,148.78334045
S-54,KEREWONG,nsw,2439,-31.61666679,152.53334045
S-51,KERRABEE,nsw,2328,-32.41666794,150.31666565
S-92,KERRIGUNDI,nsw,2835,-31,145.2666626
S-5,KERRS CREEK,nsw,2800,-33.04999924,149.1000061
S-51,KETELGHAY,nsw,2449,-30.64999962,152.7666626
S-42,KEW,nsw,2439,-31.63333321,152.71665955
S-54,KEYBARBIN,nsw,2460,-29.13333321,152.6000061
S-46,KHANCOBAN,nsw,2642,-36.20000076,148.1333313
S-67,KIA ORA,nsw,2422,-31.93333244,151.96665955
S-99,KIACATOO,nsw,2877,-33.04999924,146.81666565
S-91,KIAH,nsw,2551,-37.15000153,149.8500061
S-58,KIALLA,nsw,2583,-34.53333282,149.44999695
S-18,KIAMA,nsw,2533,-34.66666794,150.8500061
S-14,KIAMA DOWNS,nsw,2533,-34.61666489,150.8500061
S-17,KIAMA HEIGHTS,nsw,2533,-34.68333435,150.8500061
S-45,KIANDRA,nsw,2630,-35.87833405,148.49333191
S-74,KIANGA,nsw,2546,-36.18333435,150.1333313
S-34,KICKABIL,nsw,2830,-31.85000038,148.3999939
S-49,KIELVALE,nsw,2484,-28.33333397,153.43333435
S-41,KIKIAMAH,nsw,2594,-34.04999924,148.1333313
S-60,KIKOIRA,nsw,2669,-33.61666489,146.6499939
S-77,KILABEN BAY,nsw,2283,-33.03333282,151.58332825
S-4,KILGIN,nsw,2472,-29.03333282,153.3833313
S-90,KILGRA,nsw,2474,-28.54999924,152.9833374
S-40,KILLABAKH,nsw,2429,-31.73333359,152.3999939
S-26,KILLARA,nsw,2071,-33.76666641,151.1499939
S-13,KILLARNEY HEIGHTS,nsw,2087,-33.76666641,151.19999695
S-88,KILLARNEY VALE,nsw,2261,-33.36666489,151.44999695
S-99,KILLAWARRA,nsw,2429,-31.89999962,152.31666565
S-30,KILLCARE,nsw,2257,-33.53333282,151.3666687
S-56,KILLCARE HEIGHTS,nsw,2257,-33.51666641,151.3666687
S-88,KILLIMICAT,nsw,2720,-35.18333435,148.21665955
S-71,KILLINGWORTH,nsw,2278,-32.93333435,151.55000305
S-93,KILLONGBUTTA,nsw,2795,-33.16666794,149.41667175
S-51,KIMBRIKI,nsw,2429,-31.91666603,152.2666626
S-76,KIMOVALE,nsw,2722,-35.06666565,148.05000305
S-25,KINALUNG,nsw,2880,-32.03333282,141.94999695
S-99,KINCHELA,nsw,2440,-30.96666718,152.9833374
S-19,KINCUMBER,nsw,2251,-33.46666718,151.3833313
S-98,KINCUMBER SOUTH,nsw,2251,-33.46666718,151.3666687
S-34,KINDEE,nsw,2446,-31.36666679,152.43333435
S-74,KINDERVALE,nsw,2622,-35.63333511,149.53334045
S-71,KING CREEK,nsw,2446,-31.488,152.737
S-32,KINGS CROSS,nsw,2011,-33.88333511,151.21665955
S-47,KINGS LANGLEY,nsw,2147,-33.75,150.91667175
S-40,KINGS PARK,nsw,2148,-33.73333359,150.8999939
S-57,KINGS PLAINS,nsw,2360,-33.48333359,149.31666565
S-66,KINGS PLAINS,nsw,2799,-33.48333359,149.31666565
S-60,KINGS POINT,nsw,2539,-35.34999847,150.43333435
S-1,KINGSCLIFF,nsw,2487,-28.25,153.56666565
S-25,KINGSDALE,nsw,2580,-34.70000076,149.69999695
S-20,KINGSFORD,nsw,2032,-33.91666794,151.21665955
S-29,KINGSGATE,nsw,2370,-29.79999924,152.06666565
S-81,KINGSGROVE,nsw,2208,-33.95000076,151.1000061
S-21,KINGSTOWN,nsw,2358,-30.5,151.1166687
S-60,KINGSVALE,nsw,2587,-34.45000076,148.31666565
S-36,KINGSWAY WEST,nsw,2208,-33.95000076,151.08332825
S-100,KINGSWOOD,nsw,2340,-31.14999962,150.8999939
S-92,KINGSWOOD,nsw,2550,-31.14999962,150.8999939
S-59,KINGSWOOD,nsw,2747,-31.14999962,150.8999939
S-20,KIOLOA,nsw,2539,-35.54999924,150.3666687
S-23,KIORA,nsw,2537,-35.93166733,150.03334045
S-56,KIPPAXS,nsw,2429,-31.63333321,152.31666565
S-11,KIPPENDUFF,nsw,2469,-29.11666679,152.8666687
S-85,KIRKCONNELL,nsw,2795,-33.41666794,149.8500061
S-92,KIRKHAM,nsw,2570,-34.01666641,150.69999695
S-7,KIRRAWEE,nsw,2232,-34.03333282,151.06666565
S-56,KIRRIBILLI,nsw,2061,-33.84999847,151.21665955
S-61,KITCHENER,nsw,2325,-32.86666489,151.3666687
S-37,KIWARRAK,nsw,2430,-31.96666718,152.5166626
S-0,KLORI,nsw,2346,-30.81666756,150.7666626
S-91,KNIGHTS HILL,nsw,2577,-34.59999847,150.69999695
S-54,KNOCKROW,nsw,2479,-28.75,153.53334045
S-98,KNORRIT FLAT,nsw,2424,-31.81666756,152.08332825
S-25,KOCKIBITOO,nsw,2702,-34.86666489,146.94999695
S-34,KOGARAH,nsw,2217,-33.96500015,151.1333313
S-96,KOGARAH BAY,nsw,2217,-33.97333145,151.12666321
S-76,KOLODONG,nsw,2430,-31.8983326,152.43333435
S-92,KOLOONA,nsw,2403,-29.61666679,150.71665955
S-34,KOMUNGLA,nsw,2580,-34.84999847,149.6499939
S-91,KOOBA,nsw,2680,-34.41666794,145.1000061
S-55,KOOKABOOKRA,nsw,2370,-29.98333359,152.0166626
S-100,KOOKABURRA,nsw,2365,-31.01666641,152.33332825
S-35,KOOLEWONG,nsw,2256,-33.46666718,151.31666565
S-76,KOOLKHAN,nsw,2460,-29.60000038,152.93333435
S-76,KOONAWARRA,nsw,2530,-34.5,150.81666565
S-51,KOONORIGAN,nsw,2480,-28.64999962,153.25
S-27,KOORAGANG,nsw,2304,-32.88333511,151.7666626
S-80,KOORAINGHAT,nsw,2430,-31.98333359,152.4833374
S-21,KOORAWATHA,nsw,2807,-34.04999924,148.56666565
S-64,KOORINGAL,nsw,2650,-35.15000153,147.3666687
S-56,KOOROOWI,nsw,2454,-30.46666718,152.80000305
S-91,KOOTINGAL,nsw,2352,-31.04999924,151.05000305
S-85,KORALEIGH,nsw,2735,-35.15000153,143.3999939
S-54,KORORA,nsw,2450,-30.26666641,153.1333313
S-12,KOSCIUSZKO,nsw,2642,-36.43333435,148.2333374
S-0,KOTARA,nsw,2289,-32.93333435,151.68333435
S-65,KOTARA SOUTH,nsw,2289,-32.95000076,151.68333435
S-24,KRAMBACH,nsw,2429,-32.04999924,152.2666626
S-26,KRAWARREE,nsw,2622,-35.79999924,149.6333313
S-56,KREMNOS,nsw,2460,-29.96666718,152.96665955
S-3,KUBURA,nsw,2655,-35.29999924,147.08332825
S-47,KULNURA,nsw,2250,-33.23333359,151.21665955
S-26,KULWIN,nsw,2835,-32.38333511,144.96665955
S-88,KUNAMA,nsw,2730,-35.54999924,148.08332825
S-64,KUNDABUNG,nsw,2441,-31.21666718,152.81666565
S-57,KUNDIBAKH,nsw,2429,-31.96666718,152.25
S-91,KUNDLE KUNDLE,nsw,2430,-31.83333397,152.5
S-84,KUNGALA,nsw,2460,-29.93333244,153.0166626
S-46,KUNGHUR,nsw,2484,-28.46666718,153.2333374
S-77,KUNGHUR CREEK,nsw,2484,-28.5,153.2333374
S-48,KURMOND,nsw,2757,-33.54999924,150.69999695
S-9,KURNELL,nsw,2231,-34.01666641,151.19999695
S-1,KURRAJONG,nsw,2758,-33.56666565,150.66667175
S-79,KURRAJONG HEIGHTS,nsw,2758,-33.51666641,150.6333313
S-93,KURRAJONG HILLS,nsw,2758,-33.53333282,150.6499939
S-26,KURRI KURRI,nsw,2327,-32.81666565,151.4833374
S-52,KYALITE,nsw,2734,-34.95000076,143.46665955
S-80,KYBEYAN,nsw,2631,-36.33333206,149.41667175
S-47,KYEAMBA,nsw,2650,-35.43333435,147.6000061
S-94,KYEEMAGH,nsw,2216,-33.95000076,151.1499939
S-29,KYLE BAY,nsw,2221,-33.98333359,151.1000061
S-65,KYNNUMBOON,nsw,2484,-28.29999924,153.3666687
S-36,KYOGLE,nsw,2474,-28.61666679,153
S-83,KYWONG,nsw,2700,-34.96666718,146.7333374
S-10,LA PEROUSE,nsw,2036,-33.98333359,151.2333374
S-100,LACMALAC,nsw,2720,-35.29999924,148.31666565
S-69,LADE VALE,nsw,2581,-34.83333206,149.1499939
S-45,LADYSMITH,nsw,2652,-35.20000076,147.5
S-20,LAFFING WATERS,nsw,2795,-33.36666489,149.6166687
S-63,LAGGAN,nsw,2583,-34.40000153,149.5166626
S-55,LAGOON GRASS,nsw,2480,-28.78333282,153.31666565
S-88,LAGUNA,nsw,2325,-32.98333359,151.1333313
S-74,LAHEYS CREEK,nsw,2852,-32.18333435,149.2666626
S-7,LAKE ALBERT,nsw,2650,-35.16666794,147.3833313
S-14,LAKE BATHURST,nsw,2580,-35.01666641,149.6499939
S-48,LAKE BREWSTER,nsw,2675,-33.45000076,146
S-97,LAKE BURRENDONG,nsw,2820,-32.66666794,149.1166687
S-41,LAKE CARGELLIGO,nsw,2672,-33.29999924,146.3666687
S-17,LAKE CATHIE,nsw,2445,-31.54999924,152.8500061
S-58,LAKE CONJOLA,nsw,2539,-35.26666641,150.4833374
S-41,LAKE COWAL,nsw,2671,-33.65000153,147.3666687
S-30,LAKE GEORGE,nsw,2581,-35.09999847,149.3666687
S-28,LAKE HAVEN,nsw,2263,-33.24000168,151.50166321
S-51,LAKE HEIGHTS,nsw,2502,-34.48333359,150.8666687
S-71,LAKE HIAWATHA,nsw,2462,-29.78333282,153.25
S-3,LAKE ILLAWARRA,nsw,2528,-34.54999924,150.8500061
S-100,LAKE INNES,nsw,2446,-31.48333359,152.8500061
S-90,LAKE MUNMORAH,nsw,2259,-33.18333435,151.58332825
S-52,LAKE TABOURIE,nsw,2539,-35.45000076,150.3999939
S-89,LAKE WYANGAN,nsw,2680,-34.25,146.03334045
S-90,LAKELANDS,nsw,2282,-32.95000076,151.6499939
S-83,LAKEMBA,nsw,2195,-33.91666794,151.08332825
S-46,LAKESLAND,nsw,2572,-34.16666794,150.53334045
S-78,LAKEWOOD,nsw,2443,-31.61666679,152.75
S-55,LALALTY,nsw,3644,-35.83333206,145.7666626
S-39,LALOR PARK,nsw,2147,-33.76666641,150.93333435
S-31,LAMBS VALLEY,nsw,2335,-32.54999924,151.44999695
S-38,LAMBS VALLEY,nsw,2370,-32.54999924,151.44999695
S-96,LAMBTON,nsw,2299,-32.90000153,151.69999695
S-65,LANDERVALE,nsw,2663,-34.5,146.78334045
S-40,LANE COVE,nsw,2066,-33.81324005,151.16981506
S-2,LANE COVE NORTH,nsw,2066,-33.80539703,151.16981506
S-90,LANE COVE WEST,nsw,2066,-33.79999924,151.1499939
S-43,LANGLEY VALE,nsw,2426,-31.7816658,152.56666565
S-46,LANITZA,nsw,2460,-29.86666679,153
S-0,LANKEYS CREEK,nsw,2644,-35.79999924,147.6499939
S-63,LANSDALE,nsw,2873,-32.21666718,147.16667175
S-16,LANSDOWNE,nsw,2163,-31.71666718,152.4833374
S-88,LANSDOWNE,nsw,2430,-31.71666718,152.4833374
S-95,LANSVALE,nsw,2166,-33.88333511,150.94999695
S-11,LAPSTONE,nsw,2773,-33.76666641,150.6333313
S-69,LARBERT,nsw,2622,-35.28333282,149.7666626
S-11,LARGS,nsw,2320,-32.70000076,151.6000061
S-49,LARNOOK,nsw,2480,-28.63333321,153.1166687
S-11,LARRAS LEE,nsw,2866,-33,148.8500061
S-9,LAUGHTONDALE,nsw,2775,-33.40000153,151.0166626
S-11,LAUREL HILL,nsw,2649,-35.59999847,148.08332825
S-29,LAURIETON,nsw,2443,-31.64999962,152.80000305
S-10,LAVADIA,nsw,2462,-29.75,153.06666565
S-62,LAVENDER BAY,nsw,2060,-33.83333206,151.19999695
S-82,LAVINGTON,nsw,2641,-36.03333282,146.93333435
S-26,LAWRENCE,nsw,2460,-29.5,153.1000061
S-81,LAWSON,nsw,2783,-33.71666718,150.43333435
S-28,LEADVILLE,nsw,2844,-32.01666641,149.55000305
S-96,LECONFIELD,nsw,2335,-32.65000153,151.3999939
S-96,LEE CREEK,nsw,2849,-32.51666641,150.1166687
S-94,LEECHS GULLY,nsw,2372,-29,152.05000305
S-80,LEETON,nsw,2705,-34.54999924,146.3999939
S-20,LEETS VALE,nsw,2775,-33.41666794,150.94999695
S-61,LEEVILLE,nsw,2470,-28.95000076,153
S-44,LEFEVRES CORNER,nsw,2570,-34.04999924,150.68333435
S-37,LEGGES CAMP,nsw,2423,-32.5,152.30000305
S-54,LEGUME,nsw,2476,-28.39999962,152.30000305
S-59,LEICHHARDT,nsw,2040,-33.88333511,151.1499939
S-31,LEIGH,nsw,2453,-34.58333206,150.1166687
S-80,LEIGHWOOD,nsw,2580,-34.18333435,149.6166687
S-6,LEMINGTON,nsw,2330,-32.5,150.9833374
S-89,LEMON TREE,nsw,2259,-33.15000153,151.3666687
S-26,LEMON TREE PASSAGE,nsw,2319,-32.73333359,152.03334045
S-66,LENAGHAN,nsw,2322,-32.84833145,151.62832642
S-49,LENNOX HEAD,nsw,2478,-28.79999924,153.58332825
S-49,LEONAY,nsw,2750,-33.76666641,150.6499939
S-98,LEPPINGTON,nsw,2179,-33.96666718,150.80000305
S-41,LERIDA,nsw,2581,-34.86666489,149.3666687
S-14,LERIDA,nsw,2835,-34.86666489,149.3666687
S-46,LETCHWORTH,nsw,2620,-35.34999847,149.19999695
S-87,LETHBRIDGE PARK,nsw,2770,-33.73333359,150.80000305
S-99,LEUMEAH,nsw,2560,-34.04999924,150.83332825
S-33,LEURA,nsw,2780,-33.71666718,150.33332825
S-69,LEVENSTRATH,nsw,2460,-29.79999924,152.93333435
S-47,LEWINSBROOK,nsw,2311,-32.43333435,151.58332825
S-25,LEWIS PONDS,nsw,2800,-33.26666641,149.2666626
S-84,LEWISHAM,nsw,2049,-33.90000153,151.1499939
S-46,LEYCESTER,nsw,2480,-28.76666641,153.19999695
S-78,LIBERTY GROVE,nsw,2138,-29.28333282,150.69999695
S-52,LIDCOMBE,nsw,2141,-33.84999847,151.03334045
S-24,LIDCOMBE NORTH,nsw,2141,-33.84999847,151.05000305
S-65,LIDDELL,nsw,2333,-32.40000153,151.0166626
S-52,LIDSDALE,nsw,2790,-33.38333511,150.08332825
S-65,LIGHTNING RIDGE,nsw,2834,-29.45000076,147.96665955
S-69,LILLI PILLI,nsw,2229,-34.06499863,151.1166687
S-50,LILLI PILLI,nsw,2536,-35.78333282,150.2333374
S-42,LILLIAN ROCK,nsw,2480,-28.53333282,153.1499939
S-60,LILYDALE,nsw,2460,-29.53333282,152.66667175
S-76,LILYFIELD,nsw,2040,-33.86666489,151.16667175
S-98,LILYVALE,nsw,2508,-34.16666794,151.0166626
S-65,LIMBRI,nsw,2352,-31.03333282,151.1499939
S-28,LIMEBURNERS CREEK,nsw,2324,-31.31666756,152.91667175
S-44,LIMEBURNERS CREEK,nsw,2444,-31.31666756,152.91667175
S-38,LIMEKILNS,nsw,2795,-33.25,149.75
S-59,LIMERICK,nsw,2583,-34.20000076,149.46665955
S-80,LIMESTONE,nsw,2361,-29.20000076,151.0166626
S-23,LIMPINWOOD,nsw,2484,-28.29999924,153.19999695
S-74,LINBURN,nsw,2850,-32.41666794,149.71665955
S-2,LINCOLN,nsw,2820,-32.43333435,149.03334045
S-87,LINDEN,nsw,2778,-33.71666718,150.5
S-28,LINDENDALE,nsw,2480,-28.81666756,153.3833313
S-80,LINDESAY,nsw,2347,-30.33333397,150.28334045
S-14,LINDESAY CREEK,nsw,2476,-28.33333397,152.6333313
S-32,LINDESAY VIEW,nsw,2474,-28.38333321,152.8666687
S-16,LINDFIELD,nsw,2070,-33.76666641,151.16667175
S-84,LINDIFFERON,nsw,2710,-35.40000153,145.18333435
S-75,LINLEY POINT,nsw,2066,-33.83333206,151.1499939
S-21,LIONSVILLE,nsw,2460,-29.18333244,152.5
S-80,LISAROW,nsw,2250,-33.38333511,151.3666687
S-36,LISMORE,nsw,2480,-28.81666756,153.28334045
S-41,LISMORE HEIGHTS,nsw,2480,-28.79999924,153.31666565
S-97,LISTON,nsw,2372,-28.63333321,152.08332825
S-62,LITHGOW,nsw,2790,-33.48333359,150.1499939
S-19,LITTLE BAY,nsw,2036,-33.98333359,151.2333374
S-7,LITTLE BILLABONG,nsw,2644,-35.56666565,147.53334045
S-81,LITTLE FOREST,nsw,2538,-35.29999924,150.3666687
S-82,LITTLE HARTLEY,nsw,2790,-33.56666565,150.21665955
S-67,LITTLE JACKS CREEK,nsw,2339,-31.79999924,150.53334045
S-91,LITTLE JILLIBY,nsw,2259,-33.23333359,151.3500061
S-53,LITTLE PELICAN,nsw,2281,-33.04999924,151.6333313
S-93,LITTLE PLAIN,nsw,2360,-28.35000038,152.53334045
S-7,LITTLE RIVER,nsw,2720,-35.33333206,148.31666565
S-54,LITTLE TOPAR,nsw,2880,-31.76666641,142.21665955
S-51,LITTLE WOBBY,nsw,2256,-33.53333282,151.2333374
S-90,LIVERPOOL,nsw,2170,-33.93333435,150.91667175
S-99,LIVINGSTONE,nsw,2650,-35.34999847,147.44999695
S-25,LLANARTH,nsw,2795,-33.36666489,149.55000305
S-26,LLANDILO,nsw,2747,-33.71666718,150.75
S-55,LLANGOTHLIN,nsw,2365,-30.13333321,151.68333435
S-96,LLOYD,nsw,2650,-35.13299942,147.33299255
S-18,LOADSTONE,nsw,2474,-28.38333321,152.9833374
S-1,LOCHIEL,nsw,2549,-36.93333435,149.81666565
S-51,LOCHINVAR,nsw,2321,-32.70000076,151.44999695
S-52,LOCKHART,nsw,2656,-35.21666718,146.71665955
